,Week,Home_team,Away_team,home_first_down_pg,home_first_down_pg_allowed,away_first_down_pg,away_first_down_pg_allowed,home_YPR,home_YPR_defended,home_rush_yards_pg,home_rush_yards_pg_defended,home_rush_td_pg,home_rush_td_pg_allowed,away_YPR,away_YPR_defended,away_rush_yards_pg,away_rush_yards_pg_defended,away_rush_td_pg,away_rush_td_pg_allowed,home_YPP,home_YPP_defended,home_pass_yards_pg,home_pass_yards_pg_defended,home_pass_td_pg,home_pass_td_pg_allowed,away_YPP,away_YPP_defended,away_pass_yards_pg,away_pass_yards_pg_defended,away_pass_td_pg,away_pass_td_pg_allowed,home_interceptions_won,home_interceptions_lost,home_interceptions_won_pg,home_interceptions_lost_pg,away_interceptions_won,away_interceptions_lost,away_interceptions_won_pg,away_interceptions_lost_pg,home_sacks_won_pg,home_sacks_lost_pg,away_sacks_won_pg,away_sacks_lost_pg,home_total_fumbles_won,home_total_fumbles_lost,home_fumbles_won_pg,home_fumbles_lost_pg,away_total_fumbles_won,away_total_fumbles_lost,away_fumbles_won_pg,away_fumbles_lost_pg,home_penalties_pg,home_penalty_yards_pg,away_penalties_pg,away_penalty_yards_pg,home_third_down_att_pg,home_third_down_def_pg,home_third_down_conv_pct,home_third_down_conv_pct_allowed,away_third_down_att_pg,away_third_down_def_pg,away_third_down_conv_pct,away_third_down_conv_pct_allowed,home_time_of_poss_pg,away_time_of_poss_pg
20,2,CLE,BAL,14.0,23.0,18.0,11.0,5.71428571429,3.91176470588,120.0,133.0,1.0,1.0,2.96428571429,2.70833333333,83.0,65.0,0.0,1.0,7.30769230769,7.51351351351,190.0,278.0,0.0,2.0,7.81818181818,5.04545454545,258.0,111.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,15.0,6.0,35.0,10.0,15.0,20.0,33.3333333333,15.0,13.0,40.0,23.0769230769,20.6666666667,32.8833333333
21,2,HOU,KAN,17.0,14.0,26.0,25.0,3.68571428571,3.65,129.0,73.0,0.0,1.0,4.36842105263,4.84375,83.0,155.0,2.0,2.0,6.6,7.44827586207,231.0,216.0,2.0,1.0,7.5625,6.75,363.0,243.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69.0,6.0,46.0,20.0,13.0,60.0,30.7692307692,14.0,15.0,35.7142857143,46.6666666667,36.3166666667,31.1
22,2,CAR,SFO,21.0,21.0,28.0,10.0,4.90625,5.10344827586,157.0,148.0,1.0,2.0,3.57142857143,2.82608695652,150.0,65.0,3.0,0.0,5.87878787879,6.84615384615,194.0,178.0,1.0,1.0,4.85714285714,3.71428571429,170.0,130.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,85.0,2.0,10.0,15.0,10.0,60.0,50.0,17.0,15.0,47.0588235294,20.0,32.3166666667,32.1666666667
23,2,WAS,DAL,18.0,23.0,24.0,18.0,4.58333333333,4.9,55.0,147.0,1.0,2.0,3.36666666667,4.70833333333,101.0,113.0,1.0,0.0,7.6511627907,8.10810810811,329.0,300.0,0.0,3.0,5.04444444444,7.39285714286,227.0,207.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.0,6.0,50.0,10.0,14.0,30.0,64.2857142857,17.0,10.0,58.8235294118,50.0,26.7,36.7166666667
24,2,NYG,NOR,18.0,24.0,27.0,25.0,4.70833333333,3.36666666667,113.0,101.0,0.0,1.0,4.0,6.42307692308,88.0,167.0,0.0,3.0,7.39285714286,5.04444444444,207.0,227.0,3.0,0.0,10.0714285714,8.39473684211,423.0,319.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,40.0,7.0,53.0,10.0,17.0,50.0,58.8235294118,11.0,11.0,36.3636363636,36.3636363636,23.2833333333,29.5833333333
25,2,ARI,TAM,21.0,19.0,20.0,19.0,4.84210526316,3.41935483871,92.0,106.0,1.0,1.0,3.21428571429,2.36363636364,90.0,52.0,0.0,0.0,7.32432432432,8.0,271.0,264.0,2.0,1.0,8.78125,8.5641025641,281.0,334.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,6.0,48.0,12.0,16.0,50.0,62.5,10.0,13.0,30.0,23.0769230769,26.0166666667,27.6166666667
26,2,LAR,SEA,10.0,28.0,21.0,11.0,2.82608695652,3.57142857143,65.0,150.0,0.0,3.0,3.5,3.2,112.0,64.0,0.0,1.0,3.71428571429,4.85714285714,130.0,170.0,0.0,1.0,6.0,6.41379310345,258.0,186.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,102.0,8.0,69.0,15.0,17.0,20.0,47.0588235294,16.0,13.0,31.25,23.0769230769,27.8333333333,34.5333333333
27,2,LAC,JAX,25.0,26.0,20.0,18.0,4.84375,4.36842105263,155.0,83.0,2.0,2.0,1.84615384615,3.8,48.0,95.0,1.0,1.0,6.75,7.5625,243.0,363.0,1.0,2.0,8.20512820513,5.85294117647,320.0,199.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,9.0,79.0,15.0,14.0,46.6666666667,35.7142857143,15.0,14.0,26.6666666667,50.0,34.0166666667,31.3833333333
28,2,OAK,ATL,25.0,27.0,19.0,20.0,6.42307692308,4.0,167.0,88.0,3.0,0.0,2.36363636364,3.21428571429,52.0,90.0,0.0,0.0,8.39473684211,10.0714285714,319.0,423.0,1.0,4.0,8.5641025641,8.78125,334.0,281.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,141.0,7.0,74.0,11.0,11.0,36.3636363636,36.3636363636,13.0,10.0,23.0769230769,30.0,30.4166666667,32.3833333333
29,2,DEN,IND,21.0,21.0,25.0,28.0,5.10344827586,4.90625,148.0,157.0,2.0,1.0,4.31578947368,4.83333333333,82.0,116.0,0.0,2.0,6.84615384615,5.87878787879,178.0,194.0,1.0,1.0,8.1914893617,8.71794871795,385.0,340.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,22.0,5.0,45.0,10.0,15.0,50.0,60.0,16.0,9.0,56.25,55.5555555556,27.6833333333,29.4
